statedisdec,demsharenext,demshareprev,use,demwinprev,difdemshare,difdemshare2,difdemshare3,difdemshare4,demofficeexp,demelectexp,othofficeexp,othelectexp,right,rdifdemshare,rdifdemshare2,rdifdemshare3,rdifdemshare4,difdemsharenext
61024,,.52538371,,1,.17790392,.031649806,.0056306245,.0010017102,9,9,0,0,1,.17790392,.031649806,.0056306245,.0010017102,
61025,.87721819,,,,.43464127,.18891303,.082109399,.035688136,10,10,4.0500002,4.3000002,1,.43464127,.18891303,.082109399,.035688136,
61025,.73276919,.70864439,1,1,.75455183,.56934845,.42960292,.32415766,11,11,0,0,1,.75455183,.56934845,.42960292,.32415766,.024124801
61025,.73342192,.87721819,1,1,.50012809,.25012812,.1250961,.062564068,12,12,0,1,1,.50012809,.25012812,.1250961,.062564068,-.14379627
61025,.65888846,.73276919,1,1,.46684384,.21794318,.10174543,.047499228,13,13,0,0,1,.46684384,.21794318,.10174543,.047499228,-.073880732
61025,,.73342192,,1,.31815562,.101223,.032204665,.010246095,14,14,0,1,1,.31815562,.101223,.032204665,.010246095,
61026,.62311095,,,,.35986692,.1295042,.046604276,.016771337,0,0,3,3.1666667,1,.35986692,.1295042,.046604276,.016771337,
61026,.65012968,.66019523,1,1,.29659721,.087969907,.02609163,.0077387043,1,1,0,0,1,.29659721,.087969907,.02609163,.0077387043,-.010065556
61026,.67776155,.62311095,1,1,.34255084,.11734108,.040195286,.013768929,2,2,0,0,1,.34255084,.11734108,.040195286,.013768929,.054650605
61026,,.65012968,,1,.39768615,.15815428,.062895767,.025012774,3,3,0,0,1,.39768615,.15815428,.062895767,.025012774,
61033,.51484829,,,,.11980042,.01435214,.0017193924,.00020598393,0,0,2.75,3.0833333,1,.11980042,.01435214,.0017193924,.00020598393,
61033,.43062255,.55990022,1,1,.029696614,.00088188885,.000026189113,7.7772796e-07,1,1,0,0,1,.029696614,.00088188885,.000026189113,7.7772796e-07,-.12927768
61033,.36640978,.51484829,1,1,-.13875493,.019252932,-.0026714392,.00037067538,2,2,0,1,0,0,0,0,0,-.14843851
61033,.37921521,.43062255,1,0,-.26718044,.071385391,-.01907278,.005095874,0,0,1,2,0,0,0,0,0,-.051407337
61033,,.36640978,,0,-.24156955,.058355846,-.014096996,.003405405,0,0,2,3,0,0,0,0,0,
61034,.4890188,,,,-.26047385,.067846626,-.017672272,.0046031647,0,0,3.625,3.6875,0,0,0,0,0,
61034,.47473618,.36976308,1,0,-.021962404,.00048234721,-.000010593504,2.3265882e-07,0,0,4,5,0,0,0,0,0,.10497311
61034,.84951735,.4890188,1,0,.051783174,.0026814973,.00013885643,7.1904269e-06,0,0,0,0,1,.051783174,.0026814973,.00013885643,7.1904269e-06,.36049855
61034,.64346606,.47473618,1,1,.69903469,.48864949,.34158295,.23877834,1,1,0,0,1,.69903469,.48864949,.34158295,.23877834,.16872987
61034,,.84951735,,1,.34392825,.11828664,.040682118,.013991729,2,2,0,0,1,.34392825,.11828664,.040682118,.013991729,
61035,.26450112,,,,-.26622537,.07087595,-.018868975,.0050233998,0,1,4.0500002,4.3000002,0,0,0,0,0,
61035,0,.3668873,1,0,-.45316222,.205356,-.093059584,.042171087,0,0,4,4,0,0,0,0,0,-.3668873
61035,.28586033,.26450112,1,0,-1,1,-1,1,0,0,5,5,0,0,0,0,0,.021359205
61035,.43413106,0,1,0,-.40277901,.16223094,-.065343216,.026318876,0,0,6,6,0,0,0,0,0,.43413106
61035,,.28586033,,0,-.13173786,.017354863,-.0022862926,.00030119129,0,0,7,7,0,0,0,0,0,
61036,.29873875,,,,-.27108392,.073486492,-.019921007,.0054002646,0,1,3,3.1666667,0,0,0,0,0,
61036,.33484787,.34363237,1,0,-.40252247,.16202435,-.065218441,.026251888,0,0,9,9,0,0,0,0,0,-.0087845027
61036,.32737041,.29873875,1,0,-.33030427,.10910091,-.036036495,.011903008,0,0,10,10,0,0,0,0,0,.028631657
61036,,.33484787,,0,-.34525919,.11920391,-.041156244,.014209571,0,0,11,11,0,0,0,0,0,
61044,.44665554,,,,-.059055328,.0034875318,-.00020595733,.000012162878,0,0,3.625,3.6875,0,0,0,0,0,
61044,.48246256,.47047234,1,0,-.10668895,.011382531,-.0012143903,.00012956202,0,0,1,1,0,0,0,0,0,.011990219
61044,.349002,.44665554,1,0,-.0037527978,.000014083492,-5.2852496e-08,1.9834474e-10,0,0,0,0,0,0,0,0,0,-.097653538
61044,.37364626,.48246256,1,0,-.30199599,.091201581,-.027542511,.0083177285,0,0,1,1,0,0,0,0,0,-.1088163
61044,,.349002,,0,-.25270748,.063861072,-.01613817,.0040782364,0,0,2,2,0,0,0,0,0,
61045,0,,,,-.35360843,.12503892,-.044214815,.015634732,0,0,4.0500002,4.3000002,0,0,0,0,0,
61045,.35424951,.30372733,1,0,-.99965996,.99932003,-.99898022,.99864054,0,0,4,4,0,0,0,0,0,.050522178
61045,0,0,1,0,-.29150096,.084972806,-.024769654,.0072203781,0,0,0,0,0,0,0,0,0,0
61045,.38659304,.35424951,1,0,-.87142867,.75938791,-.6617524,.57666999,0,0,1,1,0,0,0,0,0,.032343537
61045,,0,,0,-.22681391,.051444549,-.01166834,.0026465419,0,0,2,2,0,0,0,0,0,
61046,.35976937,,,,-.32475972,.10546888,-.034252044,.011123684,0,0,3,3.1666667,0,0,0,0,0,
61046,.33219138,.26725137,1,0,-.24215326,.0586382,-.014199431,.0034384385,0,0,0,0,0,0,0,0,0,.064940006
61046,.31190893,.35976937,1,0,-.33561727,.11263896,-.037803579,.012687534,0,0,1,1,0,0,0,0,0,-.047860444
61046,,.33219138,,0,-.33486542,.11213485,-.037550084,.012574225,0,0,2,2,0,0,0,0,0,
61055,.48202142,,,,.014430285,.0002082331,3.0048629e-06,4.3361027e-08,0,0,4.0500002,4.3000002,1,.014430285,.0002082331,3.0048629e-06,4.3361027e-08,
61055,.35148919,.49722424,1,1,-.027217954,.00074081705,-.000020163525,5.4880991e-07,1,1,0,1,0,0,0,0,0,-.14573506
61055,.32202145,.48202142,1,0,-.29702163,.088221848,-.026203796,.0077830944,0,0,1,2,0,0,0,0,0,-.15999997
61055,.35245112,.35148919,1,0,-.35595706,.12670542,-.045101691,.016054265,0,0,0,0,0,0,0,0,0,.00096192956
61055,,.32202145,,0,-.2950978,.087082714,-.025697917,.0075833984,0,0,2,3,0,0,0,0,0,
61056,.28733847,,,,-.36799932,.1354235,-.049835753,.018339524,0,0,3,3.1666667,0,0,0,0,0,
61056,.25909358,.29735231,1,0,-.3898972,.15201983,-.059272103,.023110026,0,0,4,5,0,0,0,0,0,-.038258731
61056,.45182234,.28733847,1,0,-.42833596,.18347169,-.078587525,.033661865,0,0,5,6,0,0,0,0,0,.16448388
61056,,.25909358,,0,-.064137638,.0041136364,-.00026383894,.000016922006,0,0,6,7,0,0,0,0,0,
61066,.41475916,,,,.11595669,.013445955,.0015591484,.00018079371,0,0,3,3.1666667,1,.11595669,.013445955,.0015591484,.00018079371,
61066,.46597359,.53014439,1,1,-.13127589,.017233361,-.0022623248,.0002969887,1,1,0,0,0,0,0,0,0,-.064170808
61066,.43664935,.41475916,1,0,-.0096910596,.000093916635,-9.1015170e-07,8.8203347e-09,0,0,1,1,0,0,0,0,0,.021890193
61066,,.46597359,,0,-.093729705,.0087852571,-.00082343956,.000077180746,0,1,2,2,0,0,0,0,0,
62011,.64836192,,,,.040956825,.0016774616,.000068703499,2.8138772e-06,0,0,.75,.875,1,.040956825,.0016774616,.000068703499,2.8138772e-06,
62011,.50307226,.51752359,1,1,.29672384,.088045038,.026125062,.0077519286,1,1,0,0,1,.29672384,.088045038,.026125062,.0077519286,-.014451325
62011,,.64836192,,1,.019566506,.00038284817,7.4910008e-06,1.4657272e-07,0,0,0,0,1,.019566506,.00038284817,7.4910008e-06,1.4657272e-07,
62012,.55617905,,,,.022042423,.00048586843,.000010709718,2.3606813e-07,1,1,1.3125,1.5,1,.022042423,.00048586843,.000010709718,2.3606813e-07,
62012,.57777238,.50776368,1,1,.11508173,.013243804,.0015241199,.00017539834,2,2,0,0,1,.11508173,.013243804,.0015241199,.00017539834,.070008695
62012,.66659439,.55617905,1,1,.15554476,.024194172,.0037632766,.00058535795,3,3,0,0,1,.15554476,.024194172,.0037632766,.00058535795,.11041534
62012,.60009277,.57777238,1,1,.33318874,.11101474,.036988862,.012324272,4,4,0,0,1,.33318874,.11101474,.036988862,.012324272,.02232039
62012,,.66659439,,1,.20018554,.040074248,.0080222851,.0016059454,5,5,0,0,1,.20018554,.040074248,.0080222851,.0016059454,
62013,.67522103,,,,.11999619,.014399085,.0017278354,.00020733367,6,6,.875,1.125,1,.11999619,.014399085,.0017278354,.00020733367,
62013,.56031919,.5599981,1,1,.3562105,.12688592,.045198098,.016100036,7,7,0,0,1,.3562105,.12688592,.045198098,.016100036,.00032109022
62013,.45742446,.67522103,1,1,.12063837,.014553617,.0017557245,.00021180775,8,8,0,0,1,.12063837,.014553617,.0017557245,.00021180775,-.21779656
62013,.45242611,.56031919,1,1,.042743593,.0018270147,.00007809318,3.3379831e-06,9,9,0,0,1,.042743593,.0018270147,.00007809318,3.3379831e-06,-.10789308
62013,,.45742446,,1,-.063198894,.0039941003,-.00025242273,.000015952837,0,0,0,0,0,0,0,0,0,
62014,.58480591,,,,.041008651,.0016817094,.00006896464,2.8281468e-06,0,0,.75,1.05,1,.041008651,.0016817094,.00006896464,2.8281468e-06,
62014,.53218842,.51561815,1,1,.17644402,.031132493,.0054931426,.00096923218,0,0,0,0,1,.17644402,.031132493,.0054931426,.00096923218,.01657027
62014,.61458814,.58480591,1,1,.070518047,.004972795,.00035067179,.00002472869,1,1,0,0,1,.070518047,.004972795,.00035067179,.00002472869,.029782236
62014,.59772187,.53218842,1,1,.24435121,.059707511,.014589603,.0035649871,2,2,0,0,1,.24435121,.059707511,.014589603,.0035649871,.065533459
62014,,.61458814,,1,.22024027,.048505776,.010682925,.0023528102,3,3,0,0,1,.22024027,.048505776,.010682925,.0023528102,
62015,.61973876,,,,.22817695,.052064721,.011879969,.0027107352,4,4,.91666669,1,1,.22817695,.052064721,.011879969,.0027107352,
62015,.68368256,.60260665,1,1,.25680202,.065947279,.016935395,.0043490436,5,5,0,0,1,.25680202,.065947279,.016935395,.0043490436,.081075907
62015,.69929874,.61973876,1,1,.36736509,.1349571,.049578533,.018213421,6,6,0,0,1,.36736509,.1349571,.049578533,.018213421,.079559982
62015,.63713193,.68368256,1,1,.39859748,.15887995,.063329145,.025242839,7,7,0,1,1,.39859748,.15887995,.063329145,.025242839,-.046550632
62015,,.69929874,,1,.27426383,.075220644,.020630304,.005658146,8,8,0,0,1,.27426383,.075220644,.020630304,.005658146,
62016,.6004023,,,,.37677062,.14195609,.053484887,.020151533,9,9,1.9444444,2,1,.37677062,.14195609,.053484887,.020151533,
62016,.56930637,.68838531,1,1,.20080462,.040322497,.0080969436,.0016259036,10,10,0,0,1,.20080462,.040322497,.0080969436,.0016259036,-.11907893
62016,.66910303,.6004023,1,1,.16726229,.027976673,.0046794424,.0007826942,0,0,0,0,1,.16726229,.027976673,.0046794424,.0007826942,.068700731
62016,,.56930637,,1,.36818221,.13555814,.049910095,.01837601,1,1,0,0,1,.36818221,.13555814,.049910095,.01837601,
62021,.48089883,,,,-.32850921,.1079183,-.035452157,.01164636,0,0,.75,.875,0,0,0,0,0,
62021,.41976425,.32872522,1,0,-.038202316,.0014594169,-.000055753106,2.1298977e-06,0,0,1,1,0,0,0,0,0,.091039032
62021,,.48089883,,0,-.1553615,.024137197,-.0037499911,.00058260426,0,1,2,2,0,0,0,0,0,
62022,.44692212,,,,-.26278451,.069055699,-.018146768,.0047686896,0,0,1.3125,1.5,0,0,0,0,0,
62022,.46616781,.36860773,1,0,-.10615575,.011269044,-.0011962738,.00012699135,0,0,4,4,0,0,0,0,0,.097560078
62022,.53888166,.44692212,1,0,-.067659378,.0045777913,-.00030973053,.000020956175,0,0,5,5,0,0,0,0,0,.091959536
62022,.42389169,.46616781,1,0,.084394217,.0071223839,.00060108799,.000050728351,0,1,0,0,1,.084394217,.0071223839,.00060108799,.000050728351,-.042276114
62022,,.53888166,,1,-.15221664,.023169907,-.0035268455,.00053684454,1,2,0,0,0,0,0,0,0,
62023,.50644583,,,,-.23698518,.056161974,-.013309555,.0031541674,0,0,.875,1.125,0,0,0,0,0,
62023,.47093242,.38150743,1,0,.01289165,.00016619464,2.1425233e-06,2.7620660e-08,0,0,1,1,1,.01289165,.00016619464,2.1425233e-06,2.7620660e-08,.089424998
62023,.37145039,.50644583,1,1,-.045840979,.0021013953,-.000096330019,4.4158623e-06,1,1,1,2,0,0,0,0,0,-.13499543
62023,.36606398,.47093242,1,0,-.25709918,.066099986,-.016994253,.0043692086,1,2,2,3,0,0,0,0,0,-.10486844
62023,,.37145039,,0,-.26787207,.071755446,-.019221278,.0051488439,0,0,3,4,0,0,0,0,0,
62024,.51926869,,,,-.32875296,.10807851,-.03553113,.011680964,0,0,.75,1.05,0,0,0,0,0,
62024,.50499433,.33411339,1,0,.038825482,.0015074181,.000058526231,2.2723093e-06,0,0,5,6,1,.038825482,.0015074181,.000058526231,2.2723093e-06,.17088094
62024,.52892852,.51926869,1,1,.0099886656,.000099773439,9.9660349e-07,9.9547393e-09,1,1,0,0,1,.0099886656,.000099773439,9.9660349e-07,9.9547393e-09,.0096598268
62024,.56416017,.50499433,1,1,.057857007,.0033474332,.00019367247,.000011205309,2,2,0,1,1,.057857007,.0033474332,.00019367247,.000011205309,.059165835
62024,,.52892852,,1,.15348426,.023557417,.0036156925,.0005549519,3,3,0,0,1,.15348426,.023557417,.0036156925,.0005549519,
62025,.5320853,,,,.25426817,.064652301,.016439022,.0041799201,4,4,.91666669,1,1,.25426817,.064652301,.016439022,.0041799201,
62025,.51464564,.61839002,1,1,.07669422,.0058820033,.00045111566,.000034597964,5,5,0,0,1,.07669422,.0058820033,.00045111566,.000034597964,-.10374439
62025,.62735146,.5320853,1,1,.029291272,.00085797865,.000025131285,7.3612733e-07,0,0,0,1,1,.029291272,.00085797865,.000025131285,7.3612733e-07,.095266163
62025,.60670763,.51464564,1,1,.2547029,.064873569,.016523484,.0042085797,1,1,0,0,1,.2547029,.064873569,.016523484,.0042085797,.092061996
62025,,.62735146,,1,.21341527,.045546077,.0097202277,.0020744449,2,2,0,0,1,.21341527,.045546077,.0097202277,.0020744449,
62026,.56754225,,,,.28124893,.079100959,.022247059,.0062569617,3,3,1.9444444,2,1,.28124893,.079100959,.022247059,.0062569617,
62026,.57037967,.60727221,1,1,.13508448,.018247817,.0024649969,.0003329828,4,4,0,0,1,.13508448,.018247817,.0024649969,.0003329828,-.036892533
62026,.49879619,.56754225,1,1,.18777168,.035258204,.0066204919,.0012431409,5,5,0,1,1,.18777168,.035258204,.0066204919,.0012431409,-.06874606
62026,,.57037967,,1,.024343163,.00059258955,.000014425505,3.5116241e-07,0,0,0,0,1,.024343163,.00059258955,.000014425505,3.5116241e-07,
62031,.50701571,,,,-.091435552,.0083604604,-.00076444331,.000069897294,0,0,.75,.875,0,0,0,0,0,
62031,.48367137,.45428222,1,0,.01403141,.00019688047,2.7625106e-06,3.8761922e-08,0,0,1,1,1,.01403141,.00019688047,2.7625106e-06,3.8761922e-08,.029389143
62031,,.50701571,,1,-.032657266,.0010664969,-.000034828878,1.1374159e-06,1,1,1,2,0,0,0,0,0,
62032,.46993273,,,,-.15476549,.023952356,-.003706998,.00057371537,1,2,1.3125,1.5,0,0,0,0,0,
62032,.49765402,.42261726,1,0,-.06013453,.0036161616,-.00021745618,.000013076626,0,0,0,0,0,0,0,0,0,.075036764
62032,.49785435,.46993273,1,0,-.0046919584,.000022014474,-1.0329099e-07,4.8463705e-10,0,1,3,4,0,0,0,0,0,.027921617
62032,.47951412,.49765402,1,0,-.0042834282,.000018347757,-7.8591299e-08,3.3664019e-10,0,0,4,5,0,0,0,0,0,-.018139899
62032,,.49785435,,0,-.040971756,.0016786848,-.000068778667,2.8179827e-06,0,1,5,6,0,0,0,0,0,
62033,.5115605,,,,-.093110353,.0086695375,-.00080722373,.000075160882,0,0,.875,1.125,0,0,0,0,0,
62033,.51714432,.45344481,1,0,.023120999,.00053458061,.000012360038,2.8577642e-07,0,0,7,8,1,.023120999,.00053458061,.000012360038,2.8577642e-07,.063699514
62033,.52121907,.5115605,1,1,.034288675,.0011757133,.000040313647,1.3823015e-06,1,1,0,0,1,.034288675,.0011757133,.000040313647,1.3823015e-06,.0096585751
62033,.63672519,.51714432,1,1,.04243812,.001800994,.000076430799,3.2435794e-06,2,2,0,0,1,.04243812,.001800994,.000076430799,3.2435794e-06,.11958086
62033,,.52121907,,1,.30326512,.091969736,.027891213,.0084584327,3,3,0,0,1,.30326512,.091969736,.027891213,.0084584327,
62034,.67946637,,,,.32674757,.10676397,.034884866,.011398545,4,4,.75,1.05,1,.32674757,.10676397,.034884866,.011398545,
62034,.50979543,.66337377,1,1,.35893276,.12883273,.046242286,.016597873,5,5,0,0,1,.35893276,.12883273,.046242286,.016597873,-.15357834
62034,.49256232,.67946637,1,1,.040180624,.0016144825,.000064870917,2.6065538e-06,6,6,0,0,1,.040180624,.0016144825,.000064870917,2.6065538e-06,-.18690404
62034,.54890734,.50979543,1,1,.0025876462,6.6959133e-06,1.7326654e-08,4.4835254e-11,0,0,0,0,1,.0025876462,6.6959133e-06,1.7326654e-08,4.4835254e-11,.039111912
62034,,.49256232,,1,.11166963,.012470107,.0013925321,.00015550356,1,1,0,1,1,.11166963,.012470107,.0013925321,.00015550356,
62035,.41894835,,,,.086610466,.0075013731,.00064969738,.000056270594,2,2,.91666669,1,1,.086610466,.0075013731,.00064969738,.000056270594,
62035,.51861459,.53435439,1,1,-.15167415,.023005048,-.0034892713,.00052923226,0,0,0,0,0,0,0,0,0,-.015739799
62035,.78043789,.41894835,1,0,.03722921,.001386014,.000051600211,1.9210352e-06,0,0,1,1,1,.03722921,.001386014,.000051600211,1.9210352e-06,.36148953
62035,.70187694,.51861459,1,1,.56087577,.31458163,.17644122,.098961607,1,1,0,0,1,.56087577,.31458163,.17644122,.098961607,.18326235
62035,,.78043789,,1,.42018911,.1765589,.074188121,.031173041,2,2,0,0,1,.42018911,.1765589,.074188121,.031173041,
62036,.30378079,,,,-.1099892,.012097623,-.0013306078,.00014635248,0,0,1.9444444,2,0,0,0,0,0,
62036,.31129631,.43700996,1,0,-.39243841,.15400791,-.060438618,.023718435,0,0,1,1,0,0,0,0,0,-.12571365
62036,.31471819,.30378079,1,0,-.37740734,.1424363,-.053756505,.0202881,0,0,2,2,0,0,0,0,0,.010937393
62036,,.31129631,,0,-.34659183,.1201259,-.041634653,.014430231,0,0,3,3,0,0,0,0,0,
62041,.51860213,,,,-.17493495,.030602237,-.0053534009,.00093649694,0,0,.75,.875,0,0,0,0,0,
62041,.5730179,.41253254,1,0,.037204236,.0013841551,.000051496434,1.9158856e-06,0,0,1,1,1,.037204236,.0013841551,.000051496434,1.9158856e-06,.16048536
62041,,.51860213,,1,.14603576,.021326443,.0031144235,.0004548172,1,1,0,0,1,.14603576,.021326443,.0031144235,.0004548172,
62042,.53490764,,,,.00036561489,1.3367425e-07,4.8873294e-11,1.7868805e-14,2,2,1.3125,1.5,1,.00036561489,1.3367425e-07,4.8873294e-11,1.7868805e-14,
62042,.61757624,.50018281,1,1,.069815308,.0048741773,.00034029217,.000023757604,3,3,0,0,1,.069815308,.0048741773,.00034029217,.000023757604,.11739343
62042,.63610476,.53490764,1,1,.23515251,.055296704,.013003159,.0030577255,4,4,0,0,1,.23515251,.055296704,.013003159,.0030577255,.10119712
62042,.68537319,.61757624,1,1,.27220953,.074098028,.020170188,.0054905172,5,5,0,0,1,.27220953,.074098028,.020170188,.0054905172,.067796946
62042,,.63610476,,1,.37074637,.13745287,.050960153,.018893292,6,6,0,0,1,.37074637,.13745287,.050960153,.018893292,
62043,.63014615,,,,.17290244,.029895252,.0051689618,.00089372607,7,7,.875,1.125,1,.17290244,.029895252,.0051689618,.00089372607,
62043,.58606654,.58645123,1,1,.26029226,.067752063,.017635338,.0045903418,8,8,0,0,1,.26029226,.067752063,.017635338,.0045903418,-.00038468838
62043,.54692662,.63014615,1,1,.17213312,.02962981,.0051002717,.00087792566,9,9,0,0,1,.17213312,.02962981,.0051002717,.00087792566,-.083219528
62043,.55084419,.58606654,1,1,.093853265,.0088084349,.00082670042,.000077588535,10,10,0,0,1,.093853265,.0088084349,.00082670042,.000077588535,-.035222352
62043,,.54692662,,1,.10168841,.010340534,.0010515124,.00010692664,11,11,0,0,1,.10168841,.010340534,.0010515124,.00010692664,
62044,.4795213,,,,-.020645171,.00042622309,-8.7994486e-06,1.8166614e-07,0,0,.75,1.05,0,0,0,0,0,
62044,.35242975,.4896774,1,0,-.040957361,.0016775054,-.000068706198,2.8140246e-06,2,2,1,2,0,0,0,0,0,-.13724765
62044,.38750431,.4795213,1,0,-.1846506,.034095842,-.0062958179,.0011625265,0,0,2,3,0,0,0,0,0,-.092016995
62044,.29501596,.35242975,1,0,-.22499141,.050621133,-.011389321,.0025624994,0,0,3,4,0,0,0,0,0,-.057413787
62044,,.38750431,,0,-.38915738,.15144347,-.058935344,.022935124,0,0,0,0,0,0,0,0,0,
62045,.27418056,,,,-.39524126,.15621565,-.061742872,.02440333,0,0,.91666669,1,0,0,0,0,0,
62045,.30204874,.30237937,1,0,-.4370757,.19103517,-.083496831,.036494438,0,0,2,2,0,0,0,0,0,-.00033062696
62045,.26924407,.27418056,1,0,-.39590251,.1567388,-.062053286,.024567051,0,0,3,3,0,0,0,0,0,-.0049364865
62045,.45946583,.30204874,1,0,-.46151185,.21299319,-.098298877,.045366097,0,0,4,4,0,0,0,0,0,.15741709
62045,,.26924407,,0,-.081019908,.0065642255,-.00053183292,.000043089058,0,0,0,0,0,0,0,0,0,
62046,.27700275,,,,-.15682617,.024594447,-.0038570529,.00060488685,0,0,1.9444444,2,0,0,0,0,0,
62046,.38037506,.4215869,1,0,-.4459945,.19891109,-.088713251,.039565623,0,0,2,2,0,0,0,0,0,-.041211843
62046,.4065823,.27700275,1,0,-.18099537,.032759327,-.0059292866,.0010731735,0,0,0,0,0,0,0,0,0,.12957954
62046,,.38037506,,0,-.18683541,.034907471,-.0065219514,.0012185314,0,0,1,1,0,0,0,0,0,
62054,.38491413,,,,-.25878343,.066968866,-.017330432,.0044848286,1,3,.75,1.05,0,0,0,0,0,
62054,.33569118,.36454335,1,0,-.19241646,.037024096,-.0071240449,.0013707835,0,0,1,1,0,0,0,0,0,-.028852165
62054,.34408897,.38491413,1,0,-.3286176,.10798953,-.035487261,.011661738,0,0,2,2,0,0,0,0,0,-.040825158
62054,.25317681,.33569118,1,0,-.25373256,.064380214,-.016335357,.004144812,0,0,0,0,0,0,0,0,0,-.082514375
62054,,.34408897,,0,-.47086972,.2217183,-.10440043,.049159002,0,0,1,1,0,0,0,0,0,
62055,.21411628,,,,-.19092694,.036453094,-.0069598779,.0013288282,0,0,.91666669,1,0,0,0,0,0,
62055,.30227885,.40453652,1,0,-.57176745,.32691801,-.18692107,.10687539,0,0,3,3,0,0,0,0,0,-.10225767
62055,.24869275,.21411628,1,0,-.39544234,.15637465,-.061837155,.024453029,0,0,0,0,0,0,0,0,0,.034576476
62055,.30048317,.30227885,1,0,-.5026145,.25262132,-.12697114,.063817538,0,0,1,1,0,0,0,0,0,-.0017956793
62055,,.24869275,,0,-.36387086,.132402,-.048177231,.01753029,0,0,2,2,0,0,0,0,0,
62056,0,,,,-.45414621,.20624878,-.093667097,.042538557,0,0,1.9444444,2,0,0,0,0,0,
62056,.28064695,.25696856,1,0,-1,1,-1,1,0,0,4,4,0,0,0,0,0,.023678392
